ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-249275,2026-01-19 09:17,2026-01-19 09:20,,open,chat,C101813,VR900366,VA-NB-ARC,Billing & Payments,High,Billing,A3033,0,4,,,N,"Product: the neckband
Order: VR900366
Purchased: 14/01
Issue: I was promised a discount on the call, invoice shows none
Tried: tried in caps
Expected: refund","1. coupon not applied
2. chk cart eligibility
3. advised coupon terms, resolved",helpdesk
TK-249277,2026-01-19 09:20,2026-01-19 09:28,,open,voice,C108790,,VA-SP-MINI,Billing & Payments,High,Billing,A3032,0,,,,N,"dear team,
this is regarding orbit mini. the page failed after i paid and now nothing shows in my account.
i tried logging out and in. nothing changed.
i want my money back.
thanks in advance, rahul george","1. failed order after payment
2. conf with payment gateway
3. auto-refund conf within 5-7 days ~Sneha",helpdesk
TK-249278,2026-01-19 09:24,2026-01-19 13:04,2026-01-21 13:28,resolved,email,C103466,,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3029,0,3,,,N,Not what I expected from Vireo. Got my Pulse from vireo.in a month ago. I haven't received my order. I already checked the tracking page daily. Fix this or I am posting on twitter.,"courier confirmed delivery for 21 jan, cx informed. issue: order not delivered. raised ticket with courier partner. -RM",helpdesk
TK-249279,2026-01-19 09:28,2026-01-19 12:11,2026-01-21 14:16,resolved,email,C102256,VR894898,VA-EB-PL2,Other,High,Email Frontline,A3042,1,,,,N,"Not waht I expeccted from Vireo. Order VR894898 (the Pulse 2 earbuds). leeft side not charging in the case. I already removed and reinserted it 10 times. I want a replacement or refund, nothing else.",left earbud not taking charge | asked for photo of the bud contacts -> replacement raised for the bud | xfer escalations & warranty,helpdesk
TK-249280,2026-01-19 11:14,2026-01-19 14:05,2026-01-24 18:58,resolved,social,C104435,VR890344,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3037,2,,,,Y,"helo
warranty claim pending for 10 days
pulse2 vr890344",rplc unit dispatched. issue: rma status query. followed up w/ service centre. via returns desk. ~Manish,helpdesk
TK-249282,2026-01-19 12:56,2026-01-19 13:23,2026-01-19 13:48,resolved,voice,C105534,VR885660,VA-EB-PL2,Other,Normal,Voice Frontline,A3024,0,,3499,DUP-PAYMENT,N,"[IVR transcript] UPI shows success, your app shows nothing.  how do i get this fixed?","cx states payment debited, no order. Checked PG dashboard for txn. Refund of Rs 3499 initiated to source. Will monitor. ~Amit",helpdesk
TK-249283,2026-01-19 13:03,2026-01-19 13:05,2026-01-19 13:25,resolved,chat,C107000,VR881717,VA-EB-PL2,Charging & Battery,High,Chat Frontline,A3010,0,3,,,N,"Dear Sir/Madam,

I am writing with reference to my order of the Pulse 2 earbuds (VR881717) placed on 05/11.  After the update prompt it went dark and never came back. I have kept phone nearby. I request you to provide a resolution within 3 working days.

Regards,
Pranav Patel",Replacement raised (bricked). Issue: FW update stuck. chk FW 3.1.10 rollout. ~Tenzin,helpdesk
TK-249285,2026-01-19 13:36,2026-01-19 14:07,2026-01-19 14:28,resolved,voice,C107108,VR885389,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,[IVR transcript] hey it has been 4 days and i have nothing in hand pulse2 VR885389,"Contact re shipment not rcvd. Confirmed address with cx. crr confirmed delivery for 23 Jan, cx informed. //AIS",helpdesk
TK-249286,2026-01-19 13:51,2026-01-19 14:24,2026-01-19 14:47,resolved,voice,C108513,VR903313,VA-SW-NX2,Charging & Battery,Normal,Voice Frontline,A3026,0,2,,,N,"[IVR transcript] This is v disappointing. Ordered Nexa 2 recently. battery drains v fast, barely lasts 2 hours. I already updated the app. Fix this or I am posting on twitter","issue: battery draining fast | chk usage pattern w/ cx -> fw update pushed, adv to monitor",helpdesk
TK-249287,2026-01-19 14:11,2026-01-19 15:19,2026-01-19 15:29,resolved,social,C104760,,VA-SW-NX1,Delivery & Shipping,Normal,Logistics,A3005,2,,,,N,"hello, bought nexa watch around 12-01-2026 from flipkart. want to cancel my order. can someone fix this?","Contact re cancellation request. Cancelled before dispatch. Transferred to Chat Frontline. Already shipped, adv RTO/return.",helpdesk
TK-249288,2026-01-19 14:22,2026-01-19 15:36,2026-01-19 16:08,resolved,voice,C101039,VR903462,VA-SP-MINI,App & Firmware,Normal,Voice Frontline,A3026,0,4,,,N,[IVR transcript] i am losing patience.  order vr903462 (the mini speaker). cannot connect the speaker to wifi. i already tried 2.4ghz. refund. now.,"issue: unable to connect to wifi | checked app version -> 2.4ghz worked, rslvd //AAD",helpdesk
TK-249289,2026-01-19 14:57,2026-01-19 14:58,2026-01-19 15:33,resolved,chat,C101915,VR897693,VA-EB-PL2,App & Firmware,High,Chat Frontline,A3029,1,,,,N,"Dar team,
my Pulse 2 purchased 2 weeks ago, order VR897693.  App not opening after update.
I cleared cache.
Waiting for your reply.
Thanks in advance Steven Nair","cleared cache, resolved. issue: app crashing. known issue on ios 18 - bug logged. via logistics. -RM",helpdesk
TK-249290,2026-01-19 15:32,2026-01-19 20:14,2026-01-19 20:38,resolved,email,C104389,VR903877,VA-EB-PL1,Charging & Battery,Normal,Email Frontline,A3018,0,3,,,N,"I bought my Pulse on 12/08. The charging case is not charging. I tried 3 different cables. Nothing changed. Can someone fix this? Thank you,",issue: case not charging | checked for lint in port -> replacement case raised ~Krishna,helpdesk
TK-249291,2026-01-19 15:48,2026-01-19 23:09,2026-01-19 23:51,resolved,email,C108038,,VA-EB-PL2,Charging & Battery,Normal,Email Frontline,A3016,0,,1400,GW-OTHER,N,Pathetic experience honestly. Bouught the Pulse 2 earbuds around 27/12 from vireo.in. the left one stpoped charging since last week. I alerady tried a different cable. Fix this or I am posting on twitter.,re: left bud not charging | tested w/ cx on call -> rfnd of rs 1400 initiated to source (SOP 3.1) -TK,helpdesk
TK-249292,2026-01-19 18:29,2026-01-19 18:34,2026-01-20 19:00,resolved,chat,C102765,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"PRODUCT: PULSE 2 BUDS
ORDER: VR881257
PURCHASED: JANUARY 10
ISSUE: TRACKING HAS SAID OUT FOR DELIVERY FOR A WEEK NOW
TRIED: CHECKED WITH NEIGHBOURS
EXPECTED: REPLACEMENT",Re-shipped from warehouse. Issue: shipment not rcvd. Confirmed address with cx. //AIS,helpdesk
TK-249293,2026-01-19 18:49,2026-01-19 19:42,2026-01-19 19:53,resolved,social,C108129,VR880075,VA-EB-PL2,Other,Low,Chat Frontline,A3014,0,,,,N,"Hello,
Bought my Pulse 2 around 06 Jan from vireo.in. Cancel order.
I tried cancel button, greyed out.
I want my money back.
Thanks, Anjali","Cancelled, rfnd initiated. Issue: ord cancellation. Cancelled before dispatch. -AD",helpdesk
TK-249294,2026-01-19 19:18,2026-01-19 19:18,2026-01-25 00:13,resolved,chat,C104739,VR897484,VA-EB-PL2,Warranty & Repair,High,Escalations & Warranty,A3041,0,,,,Y,"Honestly regretting this purchase. I bought pulse 2 busd on 17 Sep. service centrre took it, now silence. I already emailed twice. This is the last time I buy from you.","1. Warranty claim status
2. Checked RMA status
3. Replacement approved & dispatched",helpdesk
TK-249295,2026-01-19 20:15,2026-01-19 21:55,2026-01-19 22:16,resolved,social,C100614,VR888749,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3008,0,,,,Y,"Hi team, I bought pulse 2 buds on December 23. Buzzing soudn from the speaker. I changed EQ. Nothing changed. Very por quality. Please help. Thansk",Replacement unit dispatched. Issue: crackling/distortion. chk FW. //MEE,helpdesk
TK-249296,2026-01-19 20:48,2026-01-19 21:51,2026-01-19 22:05,resolved,voice,C102007,,VA-SW-NX2,App & Firmware,Normal,Voice Frontline,A3026,0,,,,N,[IVR transcript] your site keeps saying it sent me a code and my phone disagrees,"unable to log in | checked otp logs -> number updated, rslvd",helpdesk
TK-249298,2026-01-19 22:07,2026-01-20 03:29,2026-01-20 03:37,resolved,email,C105174,,VA-NB-ARC,Billing & Payments,Low,Billing,A3033,0,2,,,N,i am losing patience. bought my arc around 15-01-2026 from vireo.in. discount was not applied at checkout. i already tried in caps. this is the last time i buy from you.,"1. discount not applied
2. checked cart eligibility
3. store credit issued",helpdesk
TK-249299,2026-01-19 22:34,2026-01-19 23:28,2026-01-19 23:44,resolved,email,C100167,VR880228,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3002,0,5,,,N,"sir ji
right earbud completely silent
itna paisa diya hai
my pulse 2 VR880228
hello??",right side silent | asked cx to check bud in case -> escalated to warranty [closed],helpdesk
TK-249301,2026-01-19 23:32,2026-01-19 23:39,,pending,chat,C100941,,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3016,0,,,,Y,not what i expected from vireo. ordered pulse 2 around diwali. battery backup is terrible now. i already fully charged & discharged twice. escalate this to someone senior.,Reported: rapid battery drain. chk usage pattern w/ cx. Replacement unit dispatched. (SOP 3.1) -TK,helpdesk
TK-249302,2026-01-20 02:46,2026-01-20 02:47,2026-01-20 03:02,closed,chat,C100767,VR884243,VA-HP-ST3,Other,Normal,Chat Frontline,A3002,0,4,,,N,"hey
ordered the wrong colour, don't ship it
the strata 3
pls reply","re: cancel order | cancelled before dispatch -> cancelled, refund initiated [closed]",helpdesk
TK-249303,2026-01-20 06:17,2026-01-20 08:37,,pending,email,C103839,VR907474,VA-EB-AIR,Charging & Battery,Low,Email Frontline,A3022,0,,,,N,"Very poor quality. This is regarding AirLite. left earbud not charging, right one is fine. I already tried another charger. This is the last time I buy from you.",Customer states left earbud not taking charge. chk case LED behaviour with cx. Replacement raised for full set.,helpdesk
TK-249304,2026-01-20 08:05,2026-01-20 15:16,2026-01-21 15:35,resolved,email,C105100,VR904074,VA-SP-MINI,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"Namaste, Order VR904074 (Orbit Mini). My order has not been delivered yet. I checked with neighbours. Please help. Rgds,",Customer reached out - order not delivered. Checked AWB with courier. Refund initiated as lost in transit. //AIS,helpdesk
TK-249305,2026-01-20 08:32,2026-01-20 08:42,,pending,chat,C109203,,VA-EB-PL2,Other,Normal,Chat Frontline,A3006,0,4,,,N,"to the vireeo customer care team,

i am writing with reference to my order of my pulse 2 placed on 10/01. my order has not been delivered yet. i have checked the tracking page daily. i request you to kindly arrange a replacement.

sincerely,
faisal khanna","rto confirmed, reshipped. issue: order not delivered. confirmed address with cx. -VB",helpdesk
TK-249306,2026-01-20 08:55,2026-01-20 09:49,2026-01-20 10:12,resolved,email,C105183,VR883801,VA-EB-PL2,Account & Login,Normal,Email Frontline,A3021,0,4,,,N,"hii
cannot login to my account
help","issue: unable to log in | chk otp logs -> number updated, rslvd ~Meera",helpdesk
TK-249307,2026-01-20 08:55,2026-01-20 10:09,2026-01-20 10:21,resolved,social,C103977,VR899339,VA-SW-FIT,Delivery & Shipping,Normal,Logistics,A3031,0,,,,N,"Dear Sir/Madam,

I am writing with reference to my order of the fit band (VR899339) placed on January 14. Update my shipping address. I have tried editing in app. I request you to process a refund to my original payment method.

Sincerely,
Tarun Qureshi
Pune",-,helpdesk
TK-249309,2026-01-20 08:59,2026-01-20 09:06,2026-01-20 09:34,resolved,voice,C106979,VR885662,VA-EB-PL2,Charging & Battery,Low,Voice Frontline,A3023,0,,,,N,"this is very disappointing. my pulse 2 purchased around diwali, order vr885662. no light comes on the case when i plug it in. i already charged for 6 hours nothing. i want a replacement or refund, nothing else.","cx reported case not charging. asked cx to try different cable + adaptor. adv port cleaning, rslvd. -RG",helpdesk
TK-249310,2026-01-20 09:14,2026-01-20 09:22,2026-01-20 09:49,resolved,voice,C104349,VR890394,VA-EB-PL2,Billing & Payments,High,Billing,A3034,0,,420,DUP-PAYMENT,N,[IVR transcript] hii payment was deducted but no order was created pulse 2 anyone there,resolved on call (sop 3.1),helpdesk
TK-249311,2026-01-20 09:29,2026-01-20 11:16,,pending,email,C104009,VR895401,VA-EB-PL1,Billing & Payments,High,Billing,A3034,0,4,2499,DUP-PAYMENT,N,Pathetic experience honestly. Ordeer VR895401 (pulse 1). double payment deducted. I already waited a week. Esccalate this to someone senior,duplicate refunded to source (sop 5.4),helpdesk
TK-249312,2026-01-20 09:51,2026-01-20 09:51,2026-01-22 10:20,resolved,chat,C103152,VR891932,VA-HP-ST3,Delivery & Shipping,Low,Logistics,A3029,0,3,,,N,"Dear Sir/Madam,

I am writing with reference to my order of the strata 3 (VR891932) placed on January 20. Order status stuck on shipped since January 20. I have checked with neighbours. I request you to provide a resolution within 3 working days.

Sincerely,
Thomas Pawar",refund initiated as lost in transit. issue: delivery delayed. confirmed address with cx. -RM,helpdesk
TK-249314,2026-01-20 10:24,2026-01-20 10:33,2026-01-20 11:04,resolved,chat,C103566,,VA-SW-NX2,Charging & Battery,Low,Chat Frontline,A3006,0,,,,N,Not acceptable at this price. Bought my Nexa 2 watch around December 18 from vireo.in. goes from full to empty during one commute. I already updated the app. Refund. Now.,replacement raised after test -VB,helpdesk
TK-249316,2026-01-20 10:26,2026-01-20 10:54,2026-01-20 11:24,resolved,voice,C102256,VR894898,VA-EB-PL2,Connectivity,High,Voice Frontline,A3025,0,3,,,N,"Hi, my Puse 2 purchased 3 weeks back, order VR894898. Audio keeps disconnecting every few minutes. I kept phone in hand. Nothing changed. Please help. Thank you Swati Banerjee",rplc raised. issue: bt dropouts. chk interference sources. //KOM,helpdesk
TK-249317,2026-01-20 10:41,2026-01-20 10:57,2026-01-20 11:14,resolved,chat,C100872,VR896105,VA-EB-AIR,Connectivity,Normal,Chat Frontline,A3006,0,4,,,N,"I have been a loyal customer & this is how you treat me. AirLtie purchased around Diwali, order VR896105. bluetooth pairing fails every time. I already forgot the device & tried again. I want a rpelacement or refund, ntohing else","re-pair successful, resolved on chat. issue: device not discoverable. checked phone os version. -VB",helpdesk
TK-249318,2026-01-20 11:10,2026-01-20 11:28,2026-01-20 11:35,resolved,voice,C107084,VR909888,VA-HP-ST2,Product Enquiry,Normal,Voice Frontline,A3023,0,,,,N,[IVR transcript] hii does strata 2 work with iphone,reported: compatibility query. shared spec sheet. cx satisfied. -RG,helpdesk
TK-249319,2026-01-20 11:52,2026-01-20 12:03,2026-01-20 12:30,resolved,social,C102790,,VA-HP-ST2,Billing & Payments,High,Billing,A3032,0,,4999,DUP-PAYMENT,N,"Product: Strata 2
Order: VR887758
Purchased: January 08
Issue: UPI shows success, your app shows nothing
Tried: waited 24 hours
Expected: refund","1. failed order after payment
2. asked for utr
3. refund of rs 4999 initiated to source ~Sneha",helpdesk
TK-249320,2026-01-20 12:06,2026-01-20 12:20,2026-01-20 12:56,resolved,social,C103506,VR901899,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3007,0,5,,,N,"dear sir/madam,

i am writing with reference to my order of the airlite buds (vr901899) plaed on 10-10-2025. the promised 40 hours is nowhere close, i get maybe 2. i have turned off always-on display. i request you to process a refund to my original payment method.

sincerely,
thomas mehta",closed,helpdesk
TK-249322,2026-01-20 12:38,2026-01-20 12:45,2026-01-20 13:16,resolved,chat,C108735,VR896846,VA-HP-ST3,Charging & Battery,Normal,Chat Frontline,A3006,0,5,,,Y,"hi
battery lfie has dropped to almost nothing
strata 3 vr896846",replacement unit dispatched. issue: battery draining fast. checked usage pattern with cx.,helpdesk
TK-249323,2026-01-20 12:56,2026-01-20 14:24,2026-01-22 14:37,resolved,email,C109012,VR895483,VA-AC-CASE,Delivery & Shipping,Normal,Logistics,A3030,0,4,,,N,tracking has said out for delivery for a week now,Ticket raised for shipment not rcvd. Confirmed address with cx. Re-shipped from warehouse. //AIS,helpdesk
TK-249324,2026-01-20 13:27,2026-01-20 14:50,2026-01-20 15:27,resolved,voice,C103408,VR903336,VA-SW-FIT,Connectivity,Normal,Voice Frontline,A3021,1,,1699,GW-OTHER,N,"helo
cannot pair nexa fit with my laptop
nexa fit","cx: pairing failure | asked cx to reset the device -> re-pair successful, rslvd on chat | xfer email frontline. Processed FR & raised RMA for new set. ~Meera",helpdesk
TK-249326,2026-01-20 13:37,2026-01-20 15:10,2026-01-20 15:25,resolved,voice,C105387,VR886338,VA-EB-PL2,Charging & Battery,Normal,Voice Frontline,A3026,0,3,,,N,[IVR transcript] hii case wont charge since last week anyone there,"issue: case no led / no charge | asked cx to try different cable + adaptor -> adv port cleaning, resolved //AAD",helpdesk
TK-249328,2026-01-20 15:33,2026-01-20 16:40,2026-01-20 16:58,closed,email,C103425,VR902692,VA-SW-NX1,Billing & Payments,Normal,Billing,A3035,0,,,,N,"Dear team,
Boughht my Nexa around 14-01-2026 from Flipkart. My company accounts team is asking for the tax bill.
What do I do now?",Cx says invoice query. Updated GSTIN on ord. Invoice emailed. Follow-up not required.,helpdesk
TK-249329,2026-01-20 15:36,2026-01-20 17:17,2026-01-22 17:46,resolved,social,C102340,,VA-EB-PL2,Other,Normal,Chat Frontline,A3004,0,3,2799,GW-OTHER,Y,"hi
tracking has sadi out for delivery for a week now","cx ok. issued refund + replacement both, tl aware.",helpdesk
TK-249331,2026-01-20 19:28,2026-01-20 23:06,2026-01-20 23:23,resolved,voice,C100600,VR885102,VA-EB-PL1,Charging & Battery,Normal,Voice Frontline,A3016,0,2,,,N,[IVR transcript] HELO DIES BY LUNCHTIME WITH LIGHT USE THE PULSE BUDS HELLO??,"Cust contacted re poor battery backup. Checked usage pattern with cx. adv settings change, cx satisfied. (SOP 3.1) -TK",helpdesk
